,data_e_hora,tempo_de_fila,apagar
0,2017-05-26 09:09:46,-999.0,0
1,2017-05-26 09:10:12,5.0,0
2,2017-05-26 09:17:09,45.0,0
3,2017-05-26 09:24:07,45.0,0
4,2017-05-26 09:30:10,45.0,0
5,2017-05-26 09:38:10,-999.0,0
6,2017-05-26 09:45:32,45.0,0
7,2017-05-26 09:53:14,45.0,0
8,2017-05-26 09:59:07,45.0,0
9,2017-05-26 10:17:07,60.0,0
10,2017-05-26 10:24:08,75.0,0
11,2017-05-26 10:38:20,75.0,0
12,2017-05-26 10:45:11,75.0,0
13,2017-05-26 10:52:27,60.0,0
14,2017-05-26 10:59:11,60.0,0
15,2017-05-26 11:03:16,60.0,0
16,2017-05-26 11:10:10,60.0,0
17,2017-05-26 11:11:01,-999.0,0
18,2017-05-26 11:17:05,60.0,0
19,2017-05-26 11:30:10,60.0,0
20,2017-05-26 11:38:11,60.0,0
21,2017-05-26 11:45:10,60.0,0
22,2017-05-26 11:52:04,60.0,0
23,2017-05-26 11:59:10,60.0,0
24,2017-05-26 12:03:16,60.0,0
25,2017-05-26 12:04:55,-999.0,0
26,2017-05-26 12:10:14,60.0,0
27,2017-05-26 12:17:05,60.0,0
28,2017-05-26 12:24:06,60.0,0
29,2017-05-26 12:30:14,60.0,0
30,2017-05-26 12:38:05,40.0,0
31,2017-05-26 12:45:11,40.0,0
32,2017-05-26 12:52:06,40.0,0
33,2017-05-26 12:59:06,60.0,0
34,2017-05-26 13:03:39,60.0,0
35,2017-05-26 13:10:17,60.0,0
36,2017-05-26 13:17:06,60.0,0
37,2017-05-26 13:30:44,60.0,0
38,2017-05-26 13:38:08,60.0,0
39,2017-05-26 13:45:06,60.0,0
40,2017-05-26 13:52:07,60.0,0
41,2017-05-26 13:59:10,50.0,0
42,2017-05-26 14:03:14,60.0,0
43,2017-05-26 14:10:10,60.0,0
44,2017-05-26 14:17:21,55.0,0
45,2017-05-26 14:24:08,55.0,0
46,2017-05-26 14:30:17,60.0,0
47,2017-05-26 14:38:09,50.0,0
48,2017-05-26 14:45:17,50.0,0
49,2017-05-26 14:52:12,50.0,0
50,2017-05-26 18:10:11,10.0,0
51,2017-05-26 18:17:05,10.0,0
52,2017-05-26 18:24:08,10.0,0
53,2017-05-26 18:30:32,15.0,0
54,2017-05-26 18:38:05,15.0,0
55,2017-05-26 18:45:10,10.0,0
56,2017-05-26 18:52:06,15.0,0
57,2017-05-26 18:59:07,15.0,0
58,2017-05-26 19:03:06,15.0,0
59,2017-05-26 19:10:12,15.0,0
60,2017-05-26 19:17:07,15.0,0
61,2017-05-26 19:24:06,15.0,0
62,2017-05-26 19:30:16,15.0,0
63,2017-05-26 19:38:12,15.0,0
64,2017-05-26 19:45:12,15.0,0
65,2017-05-26 19:52:15,15.0,0
66,2017-05-26 19:59:09,15.0,0
67,2017-05-26 20:03:07,15.0,0
68,2017-05-26 20:10:12,15.0,0
69,2017-05-26 20:17:05,15.0,0
70,2017-05-26 20:24:05,15.0,0
71,2017-05-26 20:30:52,15.0,0
72,2017-05-26 20:38:04,15.0,0
73,2017-05-26 20:45:05,15.0,0
74,2017-05-26 20:52:06,15.0,0
75,2017-05-26 20:59:07,15.0,0
76,2017-05-26 21:03:05,15.0,0
77,2017-05-26 21:17:06,15.0,0
78,2017-05-26 21:24:06,15.0,0
79,2017-05-26 21:30:17,15.0,0
80,2017-05-26 21:38:54,15.0,0
81,2017-05-27 07:17:06,30.0,0
82,2017-05-27 07:24:09,20.0,0
83,2017-05-27 07:30:11,70.0,0
84,2017-05-27 07:38:05,70.0,0
85,2017-05-27 07:45:10,70.0,0
86,2017-05-27 07:52:05,70.0,0
87,2017-05-27 07:59:08,90.0,0
88,2017-05-27 08:03:05,90.0,0
89,2017-05-27 08:10:16,90.0,0
90,2017-05-27 08:17:08,90.0,0
91,2017-05-27 08:24:11,110.0,0
92,2017-05-27 08:30:13,110.0,0
93,2017-05-27 08:38:15,120.0,0
94,2017-05-27 08:45:58,120.0,0
95,2017-05-27 08:52:06,120.0,0
96,2017-05-27 08:59:13,120.0,0
97,2017-05-27 09:03:06,120.0,0
98,2017-05-27 09:10:29,120.0,0
99,2017-05-27 09:17:09,150.0,0
100,2017-05-27 09:24:59,150.0,0
101,2017-05-27 09:28:15,-999.0,0
102,2017-05-27 09:31:24,150.0,0
103,2017-05-27 09:38:15,150.0,0
104,2017-05-27 09:45:08,150.0,0
105,2017-05-27 09:52:05,150.0,0
106,2017-05-27 09:59:50,200.0,0
107,2017-05-27 10:03:19,200.0,0
108,2017-05-27 10:10:15,200.0,0
109,2017-05-27 10:17:19,200.0,0
110,2017-05-27 10:30:09,200.0,0
111,2017-05-27 10:38:06,210.0,0
112,2017-05-27 10:45:12,210.0,0
113,2017-05-27 10:52:10,210.0,0
114,2017-05-27 10:59:08,210.0,0
115,2017-05-27 11:17:05,210.0,0
116,2017-05-27 11:24:15,210.0,0
117,2017-05-27 11:30:11,210.0,0
118,2017-05-27 11:38:08,210.0,0
119,2017-05-27 11:45:11,210.0,0
120,2017-05-27 11:52:04,210.0,0
121,2017-05-27 11:59:10,210.0,0
122,2017-05-27 12:03:05,195.0,0
123,2017-05-27 12:10:51,195.0,0
124,2017-05-27 12:17:05,195.0,0
125,2017-05-27 12:30:10,195.0,0
126,2017-05-27 12:38:04,195.0,0
127,2017-05-27 12:45:10,195.0,0
128,2017-05-27 12:52:10,195.0,0
129,2017-05-27 12:59:06,195.0,0
130,2017-05-27 13:03:09,195.0,0
131,2017-05-27 13:17:09,195.0,0
132,2017-05-27 13:24:06,195.0,0
133,2017-05-27 13:30:10,195.0,0
134,2017-05-27 13:45:12,195.0,0
135,2017-05-27 13:52:07,195.0,0
136,2017-05-27 13:59:07,195.0,0
137,2017-05-27 14:03:11,195.0,0
138,2017-05-27 14:10:43,195.0,0
139,2017-05-27 14:17:06,195.0,0
140,2017-05-27 14:24:07,150.0,0
141,2017-05-27 14:30:43,150.0,0
142,2017-05-27 14:38:05,150.0,0
143,2017-05-27 14:45:15,150.0,0
144,2017-05-27 14:52:40,150.0,0
145,2017-05-27 14:59:08,150.0,0
146,2017-05-27 15:03:09,150.0,0
147,2017-05-27 15:10:12,150.0,0
148,2017-05-27 15:17:09,150.0,0
149,2017-05-27 15:24:05,150.0,0
150,2017-05-27 15:30:13,150.0,0
151,2017-05-27 15:38:12,150.0,0
152,2017-05-27 15:45:13,150.0,0
153,2017-05-27 15:52:49,150.0,0
154,2017-05-27 15:59:08,150.0,0
155,2017-05-27 16:03:20,150.0,0
156,2017-05-27 16:10:10,150.0,0
157,2017-05-27 16:17:04,150.0,0
158,2017-05-27 16:24:07,150.0,0
159,2017-05-27 16:30:11,150.0,0
160,2017-05-27 16:45:18,150.0,0
161,2017-05-27 16:52:06,150.0,0
162,2017-05-27 16:59:09,150.0,0
163,2017-05-27 17:03:09,150.0,0
164,2017-05-27 17:10:11,150.0,0
165,2017-05-27 17:17:21,150.0,0
166,2017-05-27 17:24:05,150.0,0
167,2017-05-27 17:30:13,150.0,0
168,2017-05-27 17:45:12,150.0,0
169,2017-05-27 17:52:08,150.0,0
170,2017-05-27 17:59:13,150.0,0
171,2017-05-27 18:03:10,210.0,0
172,2017-05-27 18:10:11,180.0,0
173,2017-05-27 18:17:55,220.0,0
174,2017-05-27 18:24:04,220.0,0
175,2017-05-27 18:30:09,160.0,0
176,2017-05-27 18:38:07,220.0,0
177,2017-05-27 18:45:09,180.0,0
178,2017-05-27 18:52:06,180.0,0
179,2017-05-27 19:03:30,180.0,0
180,2017-05-27 19:10:11,180.0,0
181,2017-05-27 19:17:07,180.0,0
182,2017-05-27 19:24:07,220.0,0
183,2017-05-27 19:30:41,220.0,0
184,2017-05-27 19:38:07,220.0,0
185,2017-05-27 19:45:20,220.0,0
186,2017-05-27 19:52:10,220.0,0
187,2017-05-27 19:59:51,220.0,0
188,2017-05-27 20:10:10,220.0,0
189,2017-05-27 20:24:11,180.0,0
190,2017-05-27 20:30:29,180.0,0
191,2017-05-27 20:38:06,180.0,0
192,2017-05-27 20:45:06,180.0,0
193,2017-05-27 20:52:07,-999.0,0
194,2017-05-27 20:59:07,-999.0,0
195,2017-05-27 21:03:04,-999.0,0
196,2017-05-27 21:10:14,-999.0,0
197,2017-05-27 21:17:06,-999.0,0
198,2017-05-27 21:24:08,-999.0,0
199,2017-05-27 21:30:10,-999.0,0
200,2017-05-27 21:38:08,-999.0,0
201,2017-05-27 21:45:10,-999.0,0
202,2017-05-27 21:59:11,-999.0,0
203,2017-05-27 22:03:10,-999.0,0
204,2017-05-27 22:10:11,-999.0,0
205,2017-05-27 22:17:32,-999.0,0
206,2017-05-27 22:24:13,-999.0,0
207,2017-05-27 22:30:14,-999.0,0
208,2017-05-27 22:38:04,-999.0,0
209,2017-05-27 22:45:21,-999.0,0
210,2017-05-27 22:52:49,-999.0,0
211,2017-05-27 22:59:08,-999.0,0
212,2017-05-27 23:03:06,-999.0,0
213,2017-05-27 23:10:11,15.0,0
214,2017-05-27 23:17:05,20.0,0
215,2017-05-27 23:24:05,20.0,0
216,2017-05-27 23:30:41,20.0,0
217,2017-05-27 23:38:05,35.0,0
218,2017-05-27 23:45:10,35.0,0
219,2017-05-27 23:52:06,35.0,0
220,2017-05-27 23:59:09,75.0,0
221,2017-05-28 00:03:13,75.0,0
222,2017-05-28 00:10:10,60.0,0
223,2017-05-28 00:17:06,70.0,0
224,2017-05-28 00:24:06,50.0,0
225,2017-05-28 00:30:11,60.0,0
226,2017-05-28 00:38:07,60.0,0
227,2017-05-28 00:45:24,60.0,0
228,2017-05-28 00:52:59,40.0,0
229,2017-05-28 00:59:09,30.0,0
230,2017-05-28 07:30:13,5.0,0
231,2017-05-28 07:38:05,5.0,0
232,2017-05-28 07:45:13,15.0,0
233,2017-05-28 07:52:07,15.0,0
234,2017-05-28 07:59:07,15.0,0
235,2017-05-28 08:03:07,60.0,0
236,2017-05-28 08:10:10,120.0,0
237,2017-05-28 08:17:17,120.0,0
238,2017-05-28 08:24:06,120.0,0
239,2017-05-28 08:31:00,120.0,0
240,2017-05-28 08:38:08,180.0,0
241,2017-05-28 08:52:06,150.0,0
242,2017-05-28 08:59:10,180.0,0
243,2017-05-28 09:03:05,180.0,0
244,2017-05-28 09:10:11,180.0,0
245,2017-05-28 09:17:05,180.0,0
246,2017-05-28 09:24:05,180.0,0
247,2017-05-28 09:30:12,180.0,0
248,2017-05-28 09:38:17,180.0,0
249,2017-05-28 09:45:12,180.0,0
250,2017-05-28 09:52:04,180.0,0
251,2017-05-28 09:59:11,180.0,0
252,2017-05-28 10:03:07,180.0,0
253,2017-05-28 10:10:12,180.0,0
254,2017-05-28 10:17:06,180.0,0
255,2017-05-28 10:24:05,180.0,0
256,2017-05-28 10:30:26,180.0,0
257,2017-05-28 10:38:05,180.0,0
258,2017-05-28 10:45:09,180.0,0
259,2017-05-28 10:59:12,180.0,0
260,2017-05-28 11:03:09,180.0,0
261,2017-05-28 11:17:05,180.0,0
262,2017-05-28 11:24:06,180.0,0
263,2017-05-28 11:30:15,215.0,0
264,2017-05-28 11:38:04,215.0,0
265,2017-05-28 11:45:09,150.0,0
266,2017-05-28 11:52:07,150.0,0
267,2017-05-28 12:03:07,150.0,0
268,2017-05-28 12:10:09,150.0,0
269,2017-05-28 12:17:16,120.0,0
270,2017-05-28 12:24:10,120.0,0
271,2017-05-28 12:30:12,120.0,0
272,2017-05-28 12:38:11,120.0,0
273,2017-05-28 12:52:05,120.0,0
274,2017-05-28 12:59:08,120.0,0
275,2017-05-28 13:03:05,120.0,0
276,2017-05-28 13:10:14,120.0,0
277,2017-05-28 13:17:15,120.0,0
278,2017-05-28 13:24:06,120.0,0
279,2017-05-28 13:30:44,120.0,0
280,2017-05-28 13:38:05,120.0,0
281,2017-05-28 13:45:14,120.0,0
282,2017-05-28 13:59:20,120.0,0
283,2017-05-28 14:03:06,120.0,0
284,2017-05-28 14:10:09,120.0,0
285,2017-05-28 14:17:10,120.0,0
286,2017-05-28 14:24:06,120.0,0
287,2017-05-28 14:30:11,120.0,0
288,2017-05-28 14:38:13,120.0,0
289,2017-05-28 14:45:12,110.0,0
290,2017-05-28 14:52:11,110.0,0
291,2017-05-28 14:59:10,110.0,0
292,2017-05-28 15:03:05,120.0,0
293,2017-05-28 15:10:22,120.0,0
294,2017-05-28 15:17:08,120.0,0
295,2017-05-28 15:24:10,120.0,0
296,2017-05-28 15:30:19,120.0,0
297,2017-05-28 15:38:11,120.0,0
298,2017-05-28 15:52:05,120.0,0
299,2017-05-28 15:59:07,120.0,0
300,2017-05-28 16:03:11,120.0,0
301,2017-05-28 16:10:11,120.0,0
302,2017-05-28 16:24:06,120.0,0
303,2017-05-28 16:30:09,120.0,0
304,2017-05-28 16:45:10,100.0,0
305,2017-05-28 16:52:07,100.0,0
306,2017-05-28 16:59:06,100.0,0
307,2017-05-28 17:03:04,100.0,0
308,2017-05-28 17:17:06,100.0,0
309,2017-05-28 17:24:05,100.0,0
310,2017-05-28 17:30:13,100.0,0
311,2017-05-28 17:38:06,100.0,0
312,2017-05-28 17:52:04,120.0,0
313,2017-05-28 18:03:14,120.0,0
314,2017-05-28 18:10:11,150.0,0
315,2017-05-28 18:17:11,150.0,0
316,2017-05-28 18:24:08,150.0,0
317,2017-05-28 18:30:09,150.0,0
318,2017-05-28 18:38:31,150.0,0
319,2017-05-28 18:45:16,150.0,0
320,2017-05-28 18:52:12,150.0,0
321,2017-05-28 19:03:05,120.0,0
322,2017-05-28 19:10:07,105.0,0
323,2017-05-28 19:17:10,105.0,0
324,2017-05-28 19:30:09,160.0,0
325,2017-05-28 19:38:06,160.0,0
326,2017-05-28 19:45:06,160.0,0
327,2017-05-28 19:52:05,160.0,0
328,2017-05-28 19:59:54,130.0,0
329,2017-05-28 20:03:13,130.0,0
330,2017-05-28 20:10:13,130.0,0
331,2017-05-28 20:17:07,130.0,0
332,2017-05-28 20:24:07,130.0,0
333,2017-05-28 20:30:10,130.0,0
334,2017-05-28 20:38:07,130.0,0
335,2017-05-28 20:45:14,130.0,0
336,2017-05-28 20:52:10,120.0,0
337,2017-05-28 20:58:54,-999.0,0
338,2017-05-28 20:59:08,120.0,0
339,2017-05-28 21:03:06,120.0,0
340,2017-05-28 21:10:11,105.0,0
341,2017-05-28 21:17:47,105.0,0
342,2017-05-28 21:24:21,105.0,0
343,2017-05-28 21:30:09,105.0,0
344,2017-05-28 21:38:04,85.0,0
345,2017-05-28 21:45:05,85.0,0
346,2017-05-28 21:52:15,65.0,0
347,2017-05-28 21:59:17,65.0,0
348,2017-05-28 22:03:23,55.0,0
349,2017-05-28 22:10:09,55.0,0
350,2017-05-28 22:17:07,55.0,0
351,2017-05-28 22:48:33,-999.0,0
352,2017-05-28 22:52:04,20.0,0
353,2017-05-28 22:59:17,20.0,0
354,2017-05-28 23:03:06,45.0,0
355,2017-05-28 23:10:09,45.0,0
356,2017-05-28 23:17:40,60.0,0
357,2017-05-28 23:24:05,85.0,0
358,2017-05-28 23:26:05,-999.0,0
359,2017-05-28 23:30:13,100.0,0
360,2017-05-28 23:38:38,100.0,0
361,2017-05-28 23:45:11,60.0,0
362,2017-05-28 23:52:44,60.0,0
363,2017-05-28 23:59:09,60.0,0
364,2017-05-29 00:03:11,40.0,0
365,2017-05-29 00:10:10,35.0,0
366,2017-05-29 00:17:07,35.0,0
367,2017-05-29 00:24:05,35.0,0
368,2017-05-29 00:30:29,45.0,0
369,2017-05-29 00:38:07,35.0,0
370,2017-05-29 00:45:09,35.0,0
371,2017-05-29 00:52:10,25.0,0
372,2017-05-29 00:59:05,25.0,0
373,2017-05-29 07:03:05,35.0,0
374,2017-05-29 07:10:11,35.0,0
375,2017-05-29 07:17:06,35.0,0
376,2017-05-29 07:24:08,35.0,0
377,2017-05-29 07:26:18,-999.0,0
378,2017-05-29 07:30:19,35.0,0
379,2017-05-29 07:38:06,60.0,0
380,2017-05-29 07:45:09,60.0,0
381,2017-05-29 07:52:04,60.0,0
382,2017-05-29 07:59:19,60.0,0
383,2017-05-29 08:03:06,60.0,0
384,2017-05-29 08:10:11,60.0,0
385,2017-05-29 08:17:12,90.0,0
386,2017-05-29 08:24:11,120.0,0
387,2017-05-29 08:30:11,120.0,0
388,2017-05-29 08:38:20,180.0,0
389,2017-05-29 08:40:43,-999.0,0
390,2017-05-29 08:45:19,180.0,0
391,2017-05-29 08:52:06,180.0,0
392,2017-05-29 09:03:07,180.0,0
393,2017-05-29 09:10:15,180.0,0
394,2017-05-29 09:17:39,180.0,0
395,2017-05-29 09:24:22,180.0,0
396,2017-05-29 09:30:12,180.0,0
397,2017-05-29 09:38:11,180.0,0
398,2017-05-29 09:52:05,150.0,0
399,2017-05-29 09:59:10,150.0,0
400,2017-05-29 10:03:07,150.0,0
401,2017-05-29 10:10:06,120.0,0
402,2017-05-29 10:17:12,120.0,0
403,2017-05-29 10:24:09,120.0,0
404,2017-05-29 10:38:13,105.0,0
405,2017-05-29 10:45:15,105.0,0
406,2017-05-29 10:52:05,150.0,0
407,2017-05-29 10:59:06,150.0,0
408,2017-05-29 11:03:05,-999.0,0
409,2017-05-29 11:03:08,150.0,0
410,2017-05-29 11:10:20,150.0,0
411,2017-05-29 11:17:05,120.0,0
412,2017-05-29 11:24:25,120.0,0
413,2017-05-29 11:38:06,120.0,0
414,2017-05-29 11:45:15,120.0,0
415,2017-05-29 11:52:11,120.0,0
416,2017-05-29 11:59:09,120.0,0
417,2017-05-29 12:03:06,120.0,0
418,2017-05-29 12:10:26,120.0,0
419,2017-05-29 12:24:06,120.0,0
420,2017-05-29 12:38:05,120.0,0
421,2017-05-29 12:45:12,120.0,0
422,2017-05-29 12:52:07,120.0,0
423,2017-05-29 12:59:10,120.0,0
424,2017-05-29 13:03:11,120.0,0
425,2017-05-29 13:10:15,90.0,0
426,2017-05-29 13:17:11,90.0,0
427,2017-05-29 13:24:12,90.0,0
428,2017-05-29 13:30:41,90.0,0
429,2017-05-29 13:38:06,90.0,0
430,2017-05-29 13:52:06,90.0,0
431,2017-05-29 13:59:06,90.0,0
432,2017-05-29 14:03:04,90.0,0
433,2017-05-29 14:10:45,90.0,0
434,2017-05-29 14:17:07,90.0,0
435,2017-05-29 14:24:06,105.0,0
436,2017-05-29 14:30:09,105.0,0
437,2017-05-29 14:38:06,105.0,0
438,2017-05-29 14:52:06,115.0,0
439,2017-05-29 14:59:07,115.0,0
440,2017-05-29 15:03:09,115.0,0
441,2017-05-29 15:10:13,115.0,0
442,2017-05-29 15:17:17,115.0,0
443,2017-05-29 15:24:05,115.0,0
444,2017-05-29 15:30:41,115.0,0
445,2017-05-29 15:38:05,95.0,0
446,2017-05-29 15:52:09,95.0,0
447,2017-05-29 15:59:12,95.0,0
448,2017-05-29 16:03:05,95.0,0
449,2017-05-29 16:10:17,95.0,0
450,2017-05-29 16:17:05,95.0,0
451,2017-05-29 16:24:06,95.0,0
452,2017-05-29 16:38:12,95.0,0
453,2017-05-29 16:45:09,95.0,0
454,2017-05-29 16:59:08,95.0,0
455,2017-05-29 17:10:11,95.0,0
456,2017-05-29 17:17:07,95.0,0
457,2017-05-29 17:24:06,95.0,0
458,2017-05-29 17:30:13,95.0,0
459,2017-05-29 17:38:11,95.0,0
460,2017-05-29 17:45:11,115.0,0
461,2017-05-29 17:52:38,115.0,0
462,2017-05-29 17:59:25,115.0,0
463,2017-05-29 18:03:06,115.0,0
464,2017-05-29 18:10:09,115.0,0
465,2017-05-29 18:17:08,115.0,0
466,2017-05-29 18:24:11,115.0,0
467,2017-05-29 18:30:14,115.0,0
468,2017-05-29 18:38:20,115.0,0
469,2017-05-29 18:45:06,115.0,0
470,2017-05-29 18:56:20,-999.0,0
471,2017-05-29 18:59:10,115.0,0
472,2017-05-29 19:03:07,115.0,0
473,2017-05-29 19:10:11,115.0,0
474,2017-05-29 19:17:05,95.0,0
475,2017-05-29 19:24:12,95.0,0
476,2017-05-29 19:30:26,95.0,0
477,2017-05-29 19:38:08,95.0,0
478,2017-05-29 19:45:32,95.0,0
479,2017-05-29 19:52:09,95.0,0
480,2017-05-29 19:59:14,130.0,0
481,2017-05-29 20:03:20,105.0,0
482,2017-05-29 20:10:14,95.0,0
483,2017-05-29 20:17:08,95.0,0
484,2017-05-29 20:24:05,75.0,0
485,2017-05-29 20:30:13,75.0,0
486,2017-05-29 20:38:14,75.0,0
487,2017-05-29 20:45:11,75.0,0
488,2017-05-29 20:52:07,75.0,0
489,2017-05-29 20:59:13,-999.0,0
490,2017-05-29 21:10:21,95.0,0
491,2017-05-29 21:17:07,95.0,0
492,2017-05-29 21:24:08,95.0,0
493,2017-05-29 21:30:11,95.0,0
494,2017-05-29 21:38:05,95.0,0
495,2017-05-29 21:38:54,-999.0,0
496,2017-05-29 21:45:08,115.0,0
497,2017-05-29 21:52:06,115.0,0
498,2017-05-29 21:59:09,-999.0,0
499,2017-05-29 22:03:11,-999.0,0
500,2017-05-29 22:10:14,-999.0,0
501,2017-05-29 22:17:08,-999.0,0
502,2017-05-29 22:24:07,-999.0,0
503,2017-05-29 22:30:12,-999.0,0
504,2017-05-29 22:38:12,-999.0,0
505,2017-05-29 22:45:06,-999.0,0
506,2017-05-29 22:52:36,-999.0,0
507,2017-05-29 22:59:13,-999.0,0
508,2017-05-29 23:03:07,-999.0,0
509,2017-05-29 23:10:09,50.0,0
510,2017-05-29 23:17:14,50.0,0
511,2017-05-29 23:24:18,-999.0,0
512,2017-05-29 23:30:12,-999.0,0
513,2017-05-29 23:38:12,-999.0,0
514,2017-05-29 23:45:34,-999.0,0
515,2017-05-29 23:52:54,75.0,0
516,2017-05-29 23:59:12,-999.0,0
517,2017-05-30 00:03:05,-999.0,0
518,2017-05-30 00:10:47,75.0,0
519,2017-05-30 00:17:12,60.0,0
520,2017-05-30 00:30:13,60.0,0
521,2017-05-30 00:38:06,60.0,0
522,2017-05-30 00:45:08,45.0,0
523,2017-05-30 00:52:10,20.0,0
524,2017-05-30 07:52:05,5.0,0
525,2017-05-30 07:59:13,5.0,0
526,2017-05-30 08:03:05,5.0,0
527,2017-05-30 08:10:12,5.0,0
528,2017-05-30 08:17:06,30.0,0
529,2017-05-30 08:24:07,90.0,0
530,2017-05-30 08:30:15,120.0,0
531,2017-05-30 08:38:06,120.0,0
532,2017-05-30 08:45:27,120.0,0
533,2017-05-30 08:52:05,120.0,0
534,2017-05-30 08:59:08,120.0,0
535,2017-05-30 09:03:16,120.0,0
536,2017-05-30 09:10:46,120.0,0
537,2017-05-30 09:17:08,120.0,0
538,2017-05-30 09:24:38,120.0,0
539,2017-05-30 09:30:14,120.0,0
540,2017-05-30 09:38:06,120.0,0
541,2017-05-30 09:45:12,120.0,0
542,2017-05-30 09:52:04,120.0,0
543,2017-05-30 09:59:08,120.0,0
544,2017-05-30 10:03:06,120.0,0
545,2017-05-30 10:10:10,120.0,0
546,2017-05-30 10:17:08,90.0,0
547,2017-05-30 10:24:08,90.0,0
548,2017-05-30 10:30:13,90.0,0
549,2017-05-30 10:38:09,90.0,0
550,2017-05-30 10:52:06,90.0,0
551,2017-05-30 10:59:09,90.0,0
552,2017-05-30 11:03:36,90.0,0
553,2017-05-30 11:10:12,90.0,0
554,2017-05-30 11:17:05,90.0,0
555,2017-05-30 11:24:05,105.0,0
556,2017-05-30 11:30:23,105.0,0
557,2017-05-30 11:38:10,120.0,0
558,2017-05-30 11:52:07,120.0,0
559,2017-05-30 12:03:22,105.0,0
560,2017-05-30 12:10:10,105.0,0
561,2017-05-30 12:17:04,105.0,0
562,2017-05-30 12:24:06,105.0,0
563,2017-05-30 12:38:07,105.0,0
564,2017-05-30 12:59:07,105.0,0
565,2017-05-30 13:03:04,105.0,0
566,2017-05-30 13:17:06,105.0,0
567,2017-05-30 13:24:04,105.0,0
568,2017-05-30 13:30:10,105.0,0
569,2017-05-30 13:38:10,115.0,0
570,2017-05-30 13:45:11,115.0,0
571,2017-05-30 13:52:13,115.0,0
572,2017-05-30 13:59:07,115.0,0
573,2017-05-30 14:03:07,115.0,0
574,2017-05-30 14:10:11,115.0,0
575,2017-05-30 14:17:09,115.0,0
576,2017-05-30 14:24:08,115.0,0
577,2017-05-30 14:30:11,115.0,0
578,2017-05-30 14:38:13,95.0,0
579,2017-05-30 14:45:09,85.0,0
580,2017-05-30 14:52:07,85.0,0
581,2017-05-30 14:59:15,95.0,0
582,2017-05-30 15:03:06,95.0,0
583,2017-05-30 15:17:06,95.0,0
584,2017-05-30 15:19:15,95.0,0
585,2017-05-30 15:24:38,95.0,0
586,2017-05-30 15:31:00,95.0,0
587,2017-05-30 15:38:04,95.0,0
588,2017-05-30 15:45:06,95.0,0
589,2017-05-30 15:52:07,95.0,0
590,2017-05-30 15:59:12,95.0,0
591,2017-05-30 16:03:09,95.0,0
592,2017-05-30 16:17:10,95.0,0
593,2017-05-30 16:24:18,115.0,0
594,2017-05-30 16:38:09,105.0,0
595,2017-05-30 16:52:06,105.0,0
596,2017-05-30 16:59:17,105.0,0
597,2017-05-30 17:03:13,105.0,0
598,2017-05-30 17:17:04,105.0,0
599,2017-05-30 17:24:06,105.0,0
600,2017-05-30 17:38:07,105.0,0
601,2017-05-30 17:45:12,105.0,0
602,2017-05-30 17:52:09,105.0,0
603,2017-05-30 17:59:09,105.0,0
604,2017-05-30 18:03:05,105.0,0
605,2017-05-30 18:10:10,105.0,0
606,2017-05-30 18:17:09,105.0,0
607,2017-05-30 18:30:15,105.0,0
608,2017-05-30 18:38:56,105.0,0
609,2017-05-30 18:45:06,105.0,0
610,2017-05-30 18:52:07,105.0,0
611,2017-05-30 18:59:07,115.0,0
612,2017-05-30 19:03:11,115.0,0
613,2017-05-30 19:10:24,115.0,0
614,2017-05-30 19:17:07,175.0,0
615,2017-05-30 19:24:09,175.0,0
616,2017-05-30 19:30:11,175.0,0
617,2017-05-30 19:38:11,120.0,0
618,2017-05-30 19:45:22,120.0,0
619,2017-05-30 19:49:13,120.0,0
620,2017-05-30 19:52:05,120.0,0
621,2017-05-30 19:59:10,120.0,0
622,2017-05-30 20:03:08,120.0,0
623,2017-05-30 20:10:11,95.0,0
624,2017-05-30 20:17:06,120.0,0
625,2017-05-30 20:24:04,120.0,0
626,2017-05-30 20:30:20,120.0,0
627,2017-05-30 20:38:06,120.0,0
628,2017-05-30 20:45:10,120.0,0
629,2017-05-30 20:52:51,120.0,0
630,2017-05-30 20:59:06,120.0,0
631,2017-05-30 21:03:05,120.0,0
632,2017-05-30 21:10:09,120.0,0
633,2017-05-30 21:17:07,120.0,0
634,2017-05-30 21:24:05,120.0,0
635,2017-05-30 21:30:11,90.0,0
636,2017-05-30 21:38:06,90.0,0
637,2017-05-30 21:45:08,90.0,0
638,2017-05-30 21:52:06,75.0,0
639,2017-05-30 21:59:06,60.0,0
640,2017-05-30 22:03:05,60.0,0
641,2017-05-30 22:10:11,50.0,0
642,2017-05-30 22:14:22,60.0,0
643,2017-05-30 22:17:09,60.0,0
644,2017-05-30 22:24:06,75.0,0
645,2017-05-30 22:30:11,75.0,0
646,2017-05-30 22:38:08,75.0,0
647,2017-05-30 22:45:28,-999.0,0
648,2017-05-30 22:52:20,-999.0,0
649,2017-05-30 22:59:07,-999.0,0
650,2017-05-30 23:01:01,60.0,0
651,2017-05-30 23:10:10,30.0,0
652,2017-05-30 23:17:07,30.0,0
653,2017-05-30 23:24:06,30.0,0
654,2017-05-30 23:27:07,30.0,0
655,2017-05-30 23:30:10,30.0,0
656,2017-05-30 23:38:06,15.0,0
657,2017-05-30 23:45:16,15.0,0
658,2017-05-30 23:52:06,15.0,0
659,2017-05-30 23:59:06,15.0,0
660,2017-05-31 00:03:10,15.0,0
661,2017-05-31 00:10:16,15.0,0
662,2017-05-31 00:17:11,15.0,0
