Ride,Date/Time,Wait Time
Jurassic Park River Adventure,2020-01-01 18:25:03,5
Jurassic Park River Adventure,2020-01-01 18:30:05,5
Jurassic Park River Adventure,2020-01-01 18:35:02,5
Jurassic Park River Adventure,2020-01-01 18:40:03,5
Jurassic Park River Adventure,2020-01-01 18:45:03,5
Jurassic Park River Adventure,2020-01-01 18:50:02,5
Jurassic Park River Adventure,2020-01-01 18:55:03,5
Jurassic Park River Adventure,2020-01-01 19:00:04,5
Jurassic Park River Adventure,2020-01-01 19:05:04,5
Jurassic Park River Adventure,2020-01-01 19:10:03,5
Jurassic Park River Adventure,2020-01-01 19:15:03,5
Jurassic Park River Adventure,2020-01-01 19:20:03,5
Jurassic Park River Adventure,2020-01-01 19:25:03,5
Jurassic Park River Adventure,2020-01-01 19:30:03,5
Jurassic Park River Adventure,2020-01-01 19:35:04,5
Jurassic Park River Adventure,2020-01-01 19:40:03,5
Jurassic Park River Adventure,2020-01-01 19:45:06,5
Jurassic Park River Adventure,2020-01-01 19:50:03,5
Jurassic Park River Adventure,2020-01-01 19:55:03,5
Jurassic Park River Adventure,2020-01-01 20:00:04,5
Jurassic Park River Adventure,2020-01-01 20:05:05,5
Jurassic Park River Adventure,2020-01-01 20:10:03,5
Jurassic Park River Adventure,2020-01-01 20:15:03,5
Jurassic Park River Adventure,2020-01-01 20:20:03,5
Jurassic Park River Adventure,2020-01-01 20:25:03,5
Jurassic Park River Adventure,2020-01-01 20:30:05,5
Jurassic Park River Adventure,2020-01-01 20:35:03,5
Jurassic Park River Adventure,2020-01-01 20:40:03,5
Jurassic Park River Adventure,2020-01-01 20:45:03,5
Jurassic Park River Adventure,2020-01-01 20:50:05,5
Jurassic Park River Adventure,2020-01-01 20:55:03,5
Jurassic Park River Adventure,2020-01-01 21:00:04,5
Jurassic Park River Adventure,2020-01-01 21:05:04,5
Jurassic Park River Adventure,2020-01-01 21:10:03,5
Jurassic Park River Adventure,2020-01-01 21:15:05,5
Jurassic Park River Adventure,2020-01-01 21:20:05,5
Jurassic Park River Adventure,2020-01-01 21:25:03,5
Jurassic Park River Adventure,2020-01-01 21:30:03,5
Jurassic Park River Adventure,2020-01-01 21:35:03,5
Jurassic Park River Adventure,2020-01-01 21:40:04,5
Jurassic Park River Adventure,2020-01-01 21:45:03,5
Jurassic Park River Adventure,2020-01-01 21:50:03,5
Jurassic Park River Adventure,2020-01-01 21:55:03,5
Jurassic Park River Adventure,2020-01-01 22:00:05,5
Jurassic Park River Adventure,2020-01-02 09:05:05,5
Jurassic Park River Adventure,2020-01-02 09:10:03,5
Jurassic Park River Adventure,2020-01-02 09:15:03,5
Jurassic Park River Adventure,2020-01-02 09:20:03,5
Jurassic Park River Adventure,2020-01-02 09:25:06,5
Jurassic Park River Adventure,2020-01-02 09:30:04,5
Jurassic Park River Adventure,2020-01-02 09:35:04,5
Jurassic Park River Adventure,2020-01-02 09:40:03,5
Jurassic Park River Adventure,2020-01-02 09:45:03,5
Jurassic Park River Adventure,2020-01-02 09:50:04,5
Jurassic Park River Adventure,2020-01-02 09:55:03,5
Jurassic Park River Adventure,2020-01-02 10:00:04,5
Jurassic Park River Adventure,2020-01-02 10:05:05,10
Jurassic Park River Adventure,2020-01-02 10:10:03,10
